Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Temp Comp Media;
82598;09/11/1961;0000;;29.3;;11.2;26.18;
82598;09/11/1961;1200;0;;22.5;;;
82598;10/11/1961;0000;;29;;11.3;26.18;
82598;10/11/1961;1200;0;;22;;;
82598;11/11/1961;0000;;29.3;;10.8;25.86;
82598;11/11/1961;1200;0;;21;;;
82598;12/11/1961;0000;;30.1;;11.4;26.06;
82598;12/11/1961;1200;0;;20.1;;;
82598;13/11/1961;0000;;29.7;;11.2;26.3;
82598;13/11/1961;1200;0;;22.6;;;
82598;14/11/1961;0000;;29.3;;11.1;25.84;
82598;14/11/1961;1200;0;;20.1;;;
82598;15/11/1961;0000;;29.4;;11.3;26.54;
82598;15/11/1961;1200;0;;23;;;
82598;16/11/1961;0000;;29.2;;11;26.54;
82598;16/11/1961;1200;0;;23.3;;;
82598;17/11/1961;0000;;29.6;;10.9;26.36;
82598;17/11/1961;1200;0;;22.9;;;
82598;18/11/1961;0000;;29.1;;10.8;26.18;
82598;18/11/1961;1200;0;;22.2;;;
82598;19/11/1961;0000;;29.3;;11.1;26.34;
82598;19/11/1961;1200;0;;22.9;;;
82598;20/11/1961;0000;;29.1;;11.1;26.06;
82598;20/11/1961;1200;0;;22;;;
82598;21/11/1961;0000;;29;;11.2;26.08;
82598;21/11/1961;1200;0;;22.7;;;
82598;22/11/1961;0000;;28.9;;10.6;26.5;
82598;22/11/1961;1200;0;;23.4;;;
82598;23/11/1961;0000;;29;;9.8;26.54;
82598;23/11/1961;1200;0;;24.5;;;
82598;24/11/1961;0000;;28.9;;11;26.42;
82598;24/11/1961;1200;0;;24;;;
82598;25/11/1961;0000;;29.2;;11.5;26.66;
82598;25/11/1961;1200;0;;24.6;;;
82598;26/11/1961;0000;;29.5;;11.3;26.86;
82598;26/11/1961;1200;0;;24.8;;;
82598;27/11/1961;0000;;29.3;;10.6;26.3;
82598;27/11/1961;1200;0;;22.4;;;
82598;28/11/1961;0000;;29;;10.8;26.64;
82598;28/11/1961;1200;0;;24.4;;;
82598;29/11/1961;0000;;29.6;;10.8;26.9;
82598;29/11/1961;1200;0;;24.5;;;
82598;30/11/1961;0000;;29.7;;8.8;26.88;
82598;30/11/1961;1200;0;;24.3;;;
82598;01/12/1961;0000;;29.9;;11.1;26.94;
82598;01/12/1961;1200;0;;24;;;
82598;02/12/1961;0000;;29.2;;8.9;26.9;
82598;02/12/1961;1200;0;;25.2;;;
82598;03/12/1961;0000;;28.9;;10.2;26.66;
82598;03/12/1961;1200;0;;25.2;;;
82598;04/12/1961;0000;;28.9;;6.6;26.62;
82598;04/12/1961;1200;0;;24.5;;;
82598;05/12/1961;0000;;29.6;;11;27.12;
82598;05/12/1961;1200;0;;24.8;;;
82598;06/12/1961;0000;;29.5;;10.9;26.92;
82598;06/12/1961;1200;0;;25.1;;;
82598;07/12/1961;0000;;29.1;;11.2;26.9;
82598;07/12/1961;1200;0;;24.8;;;
82598;08/12/1961;0000;;29.5;;10.3;27;
82598;08/12/1961;1200;0;;24.9;;;
82598;09/12/1961;0000;;29.9;;11.1;27.16;
82598;09/12/1961;1200;0;;25;;;
82598;10/12/1961;0000;;29.8;;11.6;27.02;
82598;10/12/1961;1200;0;;24.9;;;
82598;11/12/1961;0000;;29.5;;11.4;27.06;
82598;11/12/1961;1200;0;;24.9;;;
82598;12/12/1961;0000;;29.9;;11.2;27.12;
82598;12/12/1961;1200;0;;24.9;;;
82598;13/12/1961;0000;;29.3;;7.1;26.72;
82598;13/12/1961;1200;0;;24.2;;;
82598;14/12/1961;0000;;29.3;;9;26.62;
82598;14/12/1961;1200;2.3;;24.3;;;
82598;15/12/1961;0000;;29.3;;8.9;26.22;
82598;15/12/1961;1200;0;;22.2;;;
82598;16/12/1961;0000;;29.8;;11.4;26.8;
82598;16/12/1961;1200;0;;22.9;;;
82598;17/12/1961;0000;;29.6;;9.6;27.02;
82598;17/12/1961;1200;0;;24.5;;;
82598;18/12/1961;0000;;29.6;;10.3;27.3;
82598;18/12/1961;1200;0;;25.2;;;
82598;19/12/1961;0000;;28.1;;1.2;26.26;
82598;19/12/1961;1200;0;;23.4;;;
82598;20/12/1961;0000;;29.4;;11.1;26.88;
82598;20/12/1961;1200;2.4;;24.3;;;
82598;21/12/1961;0000;;29.5;;11.1;26.96;
82598;21/12/1961;1200;0;;24.1;;;
82598;22/12/1961;0000;;29.8;;6.8;25.48;
82598;22/12/1961;1200;2;;23;;;
82598;23/12/1961;0000;;29.3;;10.1;26.66;
82598;23/12/1961;1200;2.4;;23.4;;;
82598;24/12/1961;0000;;29.1;;11;26.98;
82598;24/12/1961;1200;0;;25.2;;;
82598;25/12/1961;0000;;29.5;;6.8;27.02;
82598;25/12/1961;1200;0;;25;;;
82598;26/12/1961;0000;;29.3;;7.5;26.76;
82598;26/12/1961;1200;0;;24.4;;;
82598;27/12/1961;0000;;28.9;;5.8;26.82;
82598;27/12/1961;1200;0;;24.3;;;
82598;28/12/1961;0000;;29.5;;11.2;26.58;
82598;28/12/1961;1200;0;;23.1;;;
82598;29/12/1961;0000;;29.6;;11.4;26.84;
82598;29/12/1961;1200;0;;24.1;;;
82598;30/12/1961;0000;;29.5;;11.5;27.08;
82598;30/12/1961;1200;0;;25.2;;;
82598;31/12/1961;0000;;29.9;;10.5;26.66;
82598;31/12/1961;1200;0;;21.8;;;
82598;01/01/1962;0000;;29.9;;10.1;27.38;
82598;01/01/1962;1200;0;;25;;;
82598;02/01/1962;0000;;29.7;;10.8;26.72;
82598;02/01/1962;1200;0;;23.1;;;
82598;03/01/1962;0000;;29.7;;10.4;27;
82598;03/01/1962;1200;0;;24.6;;;
82598;04/01/1962;0000;;28.9;;9.1;26.68;
82598;04/01/1962;1200;0;;24.7;;;
82598;05/01/1962;0000;;29.3;;11.3;26.38;
82598;05/01/1962;1200;0;;21.8;;;
82598;06/01/1962;0000;;29.9;;11.4;27.26;
82598;06/01/1962;1200;0;;25.2;;;
82598;07/01/1962;0000;;29.7;;10.2;27.22;
82598;07/01/1962;1200;0;;24.8;;;
82598;08/01/1962;0000;;29.8;;8.9;27.3;
82598;08/01/1962;1200;0;;24.4;;;
82598;09/01/1962;0000;;29.9;;10.9;27.1;
82598;09/01/1962;1200;0;;24.8;;;
82598;10/01/1962;0000;;29.5;;9.8;26.6;
82598;10/01/1962;1200;0;;22.7;;;
82598;11/01/1962;0000;;29.6;;10;27.14;
82598;11/01/1962;1200;0;;24.3;;;
82598;12/01/1962;0000;;29.5;;10.3;27.28;
82598;12/01/1962;1200;0;;25.3;;;
82598;13/01/1962;0000;;29.1;;11.5;26.58;
82598;13/01/1962;1200;0;;22.8;;;
82598;14/01/1962;0000;;29.7;;11.2;26.96;
82598;14/01/1962;1200;0;;22.4;;;
82598;15/01/1962;0000;;29.7;;11;27.3;
82598;15/01/1962;1200;0;;24.2;;;
82598;16/01/1962;0000;;29.6;;10.4;27.46;
82598;16/01/1962;1200;0;;25.5;;;
82598;17/01/1962;0000;;29.9;;11.6;27.48;
82598;17/01/1962;1200;0;;25.4;;;
82598;18/01/1962;0000;;30.3;;11.6;27.56;
82598;18/01/1962;1200;0;;25.6;;;
82598;19/01/1962;0000;;30.1;;10.5;26.6;
82598;19/01/1962;1200;0;;22.3;;;
82598;20/01/1962;0000;;30.5;;11.1;27.32;
82598;20/01/1962;1200;0;;23.1;;;
82598;21/01/1962;0000;;30.4;;10.7;27.5;
82598;21/01/1962;1200;0.2;;24.6;;;
82598;22/01/1962;0000;;29.9;;10.8;27.6;
82598;22/01/1962;1200;0;;25.7;;;
82598;23/01/1962;0000;;29.9;;11.1;27.58;
82598;23/01/1962;1200;0;;25.6;;;
82598;24/01/1962;0000;;29.7;;10.6;26.9;
82598;24/01/1962;1200;0;;23.1;;;
82598;25/01/1962;0000;;30.1;;10.9;27.02;
82598;25/01/1962;1200;0;;22.4;;;
82598;26/01/1962;0000;;30.2;;9.7;27.3;
82598;26/01/1962;1200;0;;23.1;;;
82598;27/01/1962;0000;;30.1;;8.4;27.84;
82598;27/01/1962;1200;0;;25.9;;;
82598;28/01/1962;0000;;30.5;;10.5;28.06;
82598;28/01/1962;1200;0;;26.4;;;
82598;29/01/1962;0000;;30.1;;7.9;27.62;
82598;29/01/1962;1200;0.9;;24.8;;;
82598;30/01/1962;0000;;29.8;;9.7;27.76;
82598;30/01/1962;1200;0;;26.1;;;
82598;31/01/1962;0000;;30.4;;10;27.82;
82598;31/01/1962;1200;0;;25.8;;;
82598;01/02/1962;0000;;30.2;;11.4;27.76;
82598;01/02/1962;1200;0;;25.9;;;
82598;02/02/1962;0000;;30.4;;9.6;27.6;
82598;02/02/1962;1200;0;;25.7;;;
82598;03/02/1962;0000;;30.4;;10.9;27.74;
82598;03/02/1962;1200;0;;26;;;
82598;04/02/1962;0000;;30.5;;11.5;28;
82598;04/02/1962;1200;0;;26.1;;;
82598;05/02/1962;0000;;30.1;;2.7;26.74;
82598;05/02/1962;1200;0;;23.1;;;
82598;06/02/1962;0000;;30.4;;8.5;27.72;
82598;06/02/1962;1200;1;;25.2;;;
82598;07/02/1962;0000;;30.5;;10.1;27.94;
82598;07/02/1962;1200;0;;25.2;;;
82598;08/02/1962;0000;;30.4;;10.4;27.86;
82598;08/02/1962;1200;0;;26;;;
82598;09/02/1962;0000;;29.9;;9.4;27.76;
82598;09/02/1962;1200;0;;26;;;
82598;10/02/1962;0000;;30.2;;10.4;27.96;
82598;10/02/1962;1200;0;;25.7;;;
82598;11/02/1962;0000;;30.5;;9.1;28.02;
82598;11/02/1962;1200;0;;26.1;;;
82598;12/02/1962;0000;;30.4;;10.6;27.6;
82598;12/02/1962;1200;0;;25.8;;;
82598;13/02/1962;0000;;30.2;;10;27.82;
82598;13/02/1962;1200;0;;25.7;;;
82598;14/02/1962;0000;;30.3;;7.3;27.48;
82598;14/02/1962;1200;0.8;;25.1;;;
82598;15/02/1962;0000;;30.2;;11.1;27.26;
82598;15/02/1962;1200;0;;23.7;;;
82598;16/02/1962;0000;;28.1;;1.6;26.38;
82598;16/02/1962;1200;8.1;;24.2;;;
82598;17/02/1962;0000;;30.4;;6.8;27.42;
82598;17/02/1962;1200;4.1;;24.5;;;
82598;18/02/1962;0000;;30.4;;6.7;27.66;
82598;18/02/1962;1200;0;;25.9;;;
82598;19/02/1962;0000;;30.8;;10.6;27.64;
82598;19/02/1962;1200;0;;23.8;;;
82598;20/02/1962;0000;;30.4;;7.3;27.42;
82598;20/02/1962;1200;0;;23.9;;;
82598;21/02/1962;0000;;30.7;;10.1;28.16;
82598;21/02/1962;1200;0;;26.1;;;
82598;22/02/1962;0000;;30.4;;6;27.78;
82598;22/02/1962;1200;0;;25.8;;;
82598;23/02/1962;0000;;30.6;;10.5;27.32;
82598;23/02/1962;1200;0;;23.6;;;
82598;24/02/1962;0000;;30.2;;10.4;28;
82598;24/02/1962;1200;0;;26;;;
82598;25/02/1962;0000;;30.1;;10;27.64;
82598;25/02/1962;1200;0;;24.2;;;
82598;26/02/1962;0000;;30.2;;7.8;27.96;
82598;26/02/1962;1200;0;;25.6;;;
82598;27/02/1962;0000;;31.1;;10.7;28.38;
82598;27/02/1962;1200;1.4;;26.3;;;
82598;28/02/1962;0000;;31.1;;8.6;28.48;
82598;28/02/1962;1200;0;;26.4;;;
82598;01/03/1962;0000;;31.1;;9.1;27.9;
82598;01/03/1962;1200;0;;23.9;;;
82598;02/03/1962;0000;;30.7;;10.2;27.74;
82598;02/03/1962;1200;1.4;;23.9;;;
82598;03/03/1962;0000;;31.1;;9.1;27.9;
82598;03/03/1962;1200;0;;24.4;;;
82598;04/03/1962;0000;;31;;10.5;28.42;
82598;04/03/1962;1200;0;;26.5;;;
82598;05/03/1962;0000;;30.9;;10.6;28.3;
82598;05/03/1962;1200;0;;25.8;;;
82598;06/03/1962;0000;;30.7;;10.4;28.42;
82598;06/03/1962;1200;0;;26.5;;;
82598;07/03/1962;0000;;30.4;;10.3;28.12;
82598;07/03/1962;1200;0;;25.6;;;
82598;08/03/1962;0000;;30.6;;10.8;28.12;
82598;08/03/1962;1200;0;;24.9;;;
82598;09/03/1962;0000;;30.8;;8;28.3;
82598;09/03/1962;1200;1.5;;25.8;;;
82598;10/03/1962;0000;;31;;10.1;28.4;
82598;10/03/1962;1200;0;;26.6;;;
82598;11/03/1962;0000;;29.9;;1.1;27.14;
82598;11/03/1962;1200;0;;24.4;;;
82598;12/03/1962;0000;;30.4;;4.8;25.68;
82598;12/03/1962;1200;6.7;;22.5;;;
82598;13/03/1962;0000;;29.8;;2.9;26.16;
82598;13/03/1962;1200;31;;23.1;;;
82598;14/03/1962;0000;;29.2;;1.7;26.72;
82598;14/03/1962;1200;1.2;;23.8;;;
82598;15/03/1962;0000;;29.1;;8.4;26.46;
82598;15/03/1962;1200;3.8;;22.8;;;
82598;16/03/1962;0000;;29.9;;9.1;26.92;
82598;16/03/1962;1200;33.2;;22.1;;;
82598;17/03/1962;0000;;29.5;;8.3;27.1;
82598;17/03/1962;1200;4.7;;23.6;;;
82598;18/03/1962;0000;;29.8;;7.6;27.56;
82598;18/03/1962;1200;0;;25;;;
82598;19/03/1962;0000;;30.6;;10.5;27.58;
82598;19/03/1962;1200;0;;22.9;;;
82598;20/03/1962;0000;;30.8;;10.5;27.66;
82598;20/03/1962;1200;0;;23.3;;;
82598;21/03/1962;0000;;28.9;;1.1;26.24;
82598;21/03/1962;1200;0.7;;23.4;;;
82598;22/03/1962;0000;;29.3;;4.4;26.16;
82598;22/03/1962;1200;51.2;;22.6;;;
82598;23/03/1962;0000;;29.9;;1.8;25.6;
82598;23/03/1962;1200;11.8;;22.8;;;
82598;24/03/1962;0000;;27.2;;0;25.58;
82598;24/03/1962;1200;26.4;;22.7;;;
82598;25/03/1962;0000;;29.7;;8;26.74;
82598;25/03/1962;1200;1.4;;23;;;
82598;26/03/1962;0000;;30.1;;9;27.26;
82598;26/03/1962;1200;2;;23;;;
82598;27/03/1962;0000;;29.5;;3.4;26.98;
82598;27/03/1962;1200;0;;22.8;;;
82598;28/03/1962;0000;;30.2;;10.6;22.8;
82598;28/03/1962;1200;0;;;;;
82598;29/03/1962;0000;;30.2;;8.9;27.54;
82598;29/03/1962;1200;5.4;;23.7;;;
82598;30/03/1962;0000;;30.4;;10.3;27.4;
82598;30/03/1962;1200;0;;23.4;;;
82598;31/03/1962;0000;;28.7;;0.4;25.16;
82598;31/03/1962;1200;12;;23.2;;;
82598;01/04/1962;0000;;26.2;;0;24.58;
82598;01/04/1962;1200;68.2;;23.3;;;
82598;02/04/1962;0000;;28.3;;0.4;26.44;
82598;02/04/1962;1200;13.4;;22.7;;;
82598;03/04/1962;0000;;28.8;;8.8;26.98;
82598;03/04/1962;1200;0;;22.9;;;
82598;04/04/1962;0000;;29.7;;7.6;27.44;
82598;04/04/1962;1200;0;;23.8;;;
82598;05/04/1962;0000;;30.2;;10.2;27.66;
82598;05/04/1962;1200;0;;23.9;;;
82598;06/04/1962;0000;;30.4;;10.5;27.76;
82598;06/04/1962;1200;0;;23.4;;;
82598;07/04/1962;0000;;30.3;;10.8;27.54;
82598;07/04/1962;1200;0;;23;;;
82598;08/04/1962;0000;;29.7;;9.5;27.38;
82598;08/04/1962;1200;0;;23.5;;;
82598;09/04/1962;0000;;30.2;;9.8;27.24;
82598;09/04/1962;1200;0;;23.3;;;
82598;10/04/1962;0000;;29.6;;4;26.62;
82598;10/04/1962;1200;7;;23.3;;;
82598;11/04/1962;0000;;30.1;;9.1;27.48;
82598;11/04/1962;1200;0.4;;23.3;;;
82598;12/04/1962;0000;;29.5;;2.6;27;
82598;12/04/1962;1200;0.2;;23.1;;;
82598;13/04/1962;0000;;29.9;;9.4;26.8;
82598;13/04/1962;1200;0.4;;21.7;;;
82598;14/04/1962;0000;;29.6;;10.1;27.02;
82598;14/04/1962;1200;0;;22.7;;;
82598;15/04/1962;0000;;30.1;;5.7;26.62;
82598;15/04/1962;1200;0;;22.9;;;
82598;16/04/1962;0000;;28.9;;4.9;25.82;
82598;16/04/1962;1200;36.6;;20.9;;;
82598;17/04/1962;0000;;29.4;;10.2;26.88;
82598;17/04/1962;1200;0;;22.7;;;
82598;18/04/1962;0000;;29.8;;9.5;26.84;
82598;18/04/1962;1200;0;;23;;;
82598;19/04/1962;0000;;29.6;;5.1;27.16;
82598;19/04/1962;1200;3.7;;23.4;;;
82598;20/04/1962;0000;;29.9;;10.5;27.18;
82598;20/04/1962;1200;0;;23.2;;;
82598;21/04/1962;0000;;29.8;;9.7;27.26;
82598;21/04/1962;1200;1.6;;23.7;;;
82598;22/04/1962;0000;;29.9;;8;27.3;
82598;22/04/1962;1200;0;;23.8;;;
82598;23/04/1962;0000;;28.6;;0;25.52;
82598;23/04/1962;1200;5.4;;23.5;;;
82598;24/04/1962;0000;;29.5;;8.5;26.84;
82598;24/04/1962;1200;9;;22.7;;;
82598;25/04/1962;0000;;30.2;;8.5;27.28;
82598;25/04/1962;1200;0;;22.8;;;
82598;26/04/1962;0000;;27.6;;0;25.9;
82598;26/04/1962;1200;0.5;;23.6;;;
82598;27/04/1962;0000;;29.7;;9.7;27.56;
82598;27/04/1962;1200;23.8;;24.7;;;
82598;28/04/1962;0000;;29.7;;8.4;26.74;
82598;28/04/1962;1200;0;;23.1;;;
82598;29/04/1962;0000;;29.6;;9.8;26.94;
82598;29/04/1962;1200;0.8;;22.2;;;
82598;30/04/1962;0000;;29.8;;9.2;27.2;
82598;30/04/1962;1200;0;;23;;;
82598;01/05/1962;0000;;28.7;;2.6;26.38;
82598;01/05/1962;1200;0;;23.8;;;
82598;02/05/1962;0000;;29.3;;8.7;26.82;
82598;02/05/1962;1200;6;;23.3;;;
82598;03/05/1962;0000;;28.4;;0.3;25.54;
82598;03/05/1962;1200;0;;23.6;;;
82598;04/05/1962;0000;;28.4;;4.4;25.6;
82598;04/05/1962;1200;36.4;;21.7;;;
82598;05/05/1962;0000;;29.1;;4;26.68;
82598;05/05/1962;1200;3.2;;23.1;;;
82598;06/05/1962;0000;;29.3;;8.3;26.8;
82598;06/05/1962;1200;5.6;;23.4;;;
82598;07/05/1962;0000;;29.5;;10.1;26.68;
82598;07/05/1962;1200;0;;21.9;;;
82598;08/05/1962;0000;;29.3;;10.3;26.72;
82598;08/05/1962;1200;0;;21.8;;;
82598;09/05/1962;0000;;29.7;;5.9;26.46;
82598;09/05/1962;1200;0;;23.6;;;
82598;10/05/1962;0000;;28.8;;2.9;26;
82598;10/05/1962;1200;28.8;;22.3;;;
82598;11/05/1962;0000;;29;;9.9;25.76;
82598;11/05/1962;1200;0.8;;22.2;;;
82598;12/05/1962;0000;;29.5;;9.8;25.3;
82598;12/05/1962;1200;0;;21.3;;;
82598;13/05/1962;0000;;28.7;;3.8;25.76;
82598;13/05/1962;1200;32.6;;21.9;;;
82598;14/05/1962;0000;;29.6;;10.6;26.34;
82598;14/05/1962;1200;0;;21.2;;;
82598;15/05/1962;0000;;29.1;;9.1;25.84;
82598;15/05/1962;1200;0;;22.2;;;
82598;16/05/1962;0000;;28.4;;8.4;26.02;
82598;16/05/1962;1200;1.4;;22.7;;;
82598;17/05/1962;0000;;27.5;;0.9;25.54;
82598;17/05/1962;1200;44.2;;22.6;;;
82598;18/05/1962;0000;;29.2;;9.3;27.08;
82598;18/05/1962;1200;2.9;;24.1;;;
82598;19/05/1962;0000;;28.6;;10.6;26.32;
82598;19/05/1962;1200;0;;22.8;;;
82598;20/05/1962;0000;;29;;5.1;26.02;
82598;20/05/1962;1200;8.9;;22.8;;;
82598;21/05/1962;0000;;28.4;;8.4;26.54;
82598;21/05/1962;1200;1.8;;24.3;;;
82598;22/05/1962;0000;;28;;7.2;25.66;
82598;22/05/1962;1200;6.6;;22.5;;;
82598;23/05/1962;0000;;28.9;;9.8;26.44;
82598;23/05/1962;1200;0;;22.5;;;
82598;24/05/1962;0000;;28.5;;10.6;26.24;
82598;24/05/1962;1200;0;;22.8;;;
82598;25/05/1962;0000;;28.7;;9.9;26;
82598;25/05/1962;1200;0;;21.9;;;
82598;26/05/1962;0000;;28.6;;9.5;26.02;
82598;26/05/1962;1200;0;;21.6;;;
82598;27/05/1962;0000;;27.1;;0.6;24.6;
82598;27/05/1962;1200;0;;23.1;;;
82598;28/05/1962;0000;;28.4;;5.8;26.08;
82598;28/05/1962;1200;14.1;;23.2;;;
82598;29/05/1962;0000;;29.5;;10.3;27.42;
82598;29/05/1962;1200;4.4;;25.7;;;
82598;30/05/1962;0000;;29.1;;10.3;26.34;
82598;30/05/1962;1200;0;;21.7;;;
82598;31/05/1962;0000;;29.3;;9.7;26.6;
82598;31/05/1962;1200;0;;22.5;;;
82598;01/06/1962;0000;;29.1;;8.7;26.28;
82598;01/06/1962;1200;6.7;;22.8;;;
82598;02/06/1962;0000;;29.1;;1;25.92;
82598;02/06/1962;1200;2.4;;22.3;;;
82598;03/06/1962;0000;;28.2;;7.4;24.96;
82598;03/06/1962;1200;3.7;;22.3;;;
82598;04/06/1962;0000;;28.3;;7.1;25.52;
82598;04/06/1962;1200;20.2;;22.1;;;
82598;05/06/1962;0000;;28.8;;10.6;26.2;
82598;05/06/1962;1200;0;;22.4;;;
82598;06/06/1962;0000;;27.1;;6.5;24.84;
82598;06/06/1962;1200;1;;22.8;;;
82598;07/06/1962;0000;;28.1;;8.8;25.14;
82598;07/06/1962;1200;3.7;;21.6;;;
82598;08/06/1962;0000;;28.2;;10.7;25.64;
82598;08/06/1962;1200;0;;22;;;
82598;09/06/1962;0000;;28.8;;10.1;26.06;
82598;09/06/1962;1200;0;;22.1;;;
82598;10/06/1962;0000;;28.1;;1;25.48;
82598;10/06/1962;1200;0;;21.8;;;
82598;11/06/1962;0000;;27.7;;4.1;25.16;
82598;11/06/1962;1200;4.1;;23.1;;;
82598;12/06/1962;0000;;28.2;;2.1;24.7;
82598;12/06/1962;1200;75.3;;21.1;;;
82598;13/06/1962;0000;;28.5;;10.8;26.4;
82598;13/06/1962;1200;0;;23.5;;;
82598;14/06/1962;0000;;26.6;;10;25.06;
82598;14/06/1962;1200;0;;22.5;;;
82598;15/06/1962;0000;;27.8;;4;25.02;
82598;15/06/1962;1200;0.7;;21.4;;;
82598;16/06/1962;0000;;27.7;;0.4;24.92;
82598;16/06/1962;1200;0;;22.9;;;
82598;17/06/1962;0000;;28.2;;9.6;24.92;
82598;17/06/1962;1200;0;;21.8;;;
82598;18/06/1962;0000;;28.1;;9.8;24.54;
82598;18/06/1962;1200;0;;20.2;;;
82598;19/06/1962;0000;;27.8;;2;23.94;
82598;19/06/1962;1200;0;;21.3;;;
82598;20/06/1962;0000;;27.8;;1.6;23.82;
82598;20/06/1962;1200;9;;20.9;;;
82598;21/06/1962;0000;;27.3;;2.3;24.56;
82598;21/06/1962;1200;6;;21.6;;;
82598;22/06/1962;0000;;26.7;;0.4;23.88;
82598;22/06/1962;1200;4.2;;21.4;;;
82598;23/06/1962;0000;;28.1;;8.8;25.08;
82598;23/06/1962;1200;4.8;;21.7;;;
82598;24/06/1962;0000;;28.3;;9.7;25.4;
82598;24/06/1962;1200;0;;21.1;;;
82598;25/06/1962;0000;;28.3;;9.5;25.48;
82598;25/06/1962;1200;0.8;;22.1;;;
82598;26/06/1962;0000;;28.3;;10.1;24.82;
82598;26/06/1962;1200;0;;20.9;;;
82598;27/06/1962;0000;;28.3;;8.7;25.16;
82598;27/06/1962;1200;0;;21.1;;;
82598;28/06/1962;0000;;28.5;;5.8;25.56;
82598;28/06/1962;1200;0;;21.1;;;
82598;29/06/1962;0000;;25.5;;0;23.84;
82598;29/06/1962;1200;19;;21.7;;;
82598;30/06/1962;0000;;28.5;;10.3;26.28;
82598;30/06/1962;1200;25.2;;23.8;;;
82598;01/07/1962;0000;;28.1;;9.6;24.24;
82598;01/07/1962;1200;0;;20.9;;;
82598;02/07/1962;0000;;25.7;;3.4;23.08;
82598;02/07/1962;1200;0.4;;20.9;;;
82598;03/07/1962;0000;;26.1;;0.4;23.62;
82598;03/07/1962;1200;7.2;;21.3;;;
82598;04/07/1962;0000;;26.1;;1.9;23.56;
82598;04/07/1962;1200;4.8;;21.1;;;
82598;05/07/1962;0000;;27.3;;8.2;24.48;
82598;05/07/1962;1200;10.8;;21.4;;;
82598;06/07/1962;0000;;27.9;;4.9;24.8;
82598;06/07/1962;1200;10.1;;21.7;;;
82598;07/07/1962;0000;;28.7;;9.9;25.42;
82598;07/07/1962;1200;0;;21;;;
82598;08/07/1962;0000;;27.8;;6.6;25.14;
82598;08/07/1962;1200;0;;20.9;;;
82598;09/07/1962;0000;;26.1;;2;23.54;
82598;09/07/1962;1200;9;;20.3;;;
82598;10/07/1962;0000;;27.3;;10.3;24.08;
82598;10/07/1962;1200;1.6;;19.7;;;
82598;11/07/1962;0000;;27.9;;4.1;25.04;
82598;11/07/1962;1200;0;;21.5;;;
82598;12/07/1962;0000;;27.3;;1;24.96;
82598;12/07/1962;1200;2.6;;21.7;;;
82598;13/07/1962;0000;;27.7;;10.3;24.36;
82598;13/07/1962;1200;0;;19.8;;;
82598;14/07/1962;0000;;28.3;;9.8;25.12;
82598;14/07/1962;1200;0;;22.5;;;
82598;15/07/1962;0000;;27;;3;23.58;
82598;15/07/1962;1200;12.1;;21.6;;;
82598;16/07/1962;0000;;27;;8.7;24.1;
82598;16/07/1962;1200;27.7;;21.1;;;
82598;17/07/1962;0000;;27.9;;10.2;25.04;
82598;17/07/1962;1200;9.2;;22.3;;;
82598;18/07/1962;0000;;27.4;;9.8;24.94;
82598;18/07/1962;1200;2.4;;21.3;;;
82598;19/07/1962;0000;;27.9;;8.4;24.76;
82598;19/07/1962;1200;1.6;;21.4;;;
82598;20/07/1962;0000;;27.9;;10.3;25.24;
82598;20/07/1962;1200;0;;21.3;;;
82598;21/07/1962;0000;;27.5;;8;25.08;
82598;21/07/1962;1200;5.4;;21.7;;;
82598;22/07/1962;0000;;27.9;;9.8;25.22;
82598;22/07/1962;1200;0;;21.3;;;
82598;23/07/1962;0000;;28.1;;10.4;24.82;
82598;23/07/1962;1200;0;;20.3;;;
82598;24/07/1962;0000;;27.5;;10.4;25.04;
82598;24/07/1962;1200;0;;21.2;;;
82598;25/07/1962;0000;;27.9;;10.2;25.1;
82598;25/07/1962;1200;0;;20.5;;;
82598;26/07/1962;0000;;27.7;;10.5;25.44;
82598;26/07/1962;1200;0;;21.5;;;
82598;27/07/1962;0000;;28.7;;10.3;25.74;
82598;27/07/1962;1200;0;;21.8;;;
82598;28/07/1962;0000;;28.2;;8.1;25.58;
82598;28/07/1962;1200;3.8;;21.9;;;
82598;29/07/1962;0000;;27.9;;8.8;25.22;
82598;29/07/1962;1200;4.4;;22.5;;;
82598;30/07/1962;0000;;27.8;;8.5;25.34;
82598;30/07/1962;1200;0;;21.6;;;
82598;31/07/1962;0000;;27.3;;9.6;24.74;
82598;31/07/1962;1200;0;;21.2;;;
82598;01/08/1962;0000;;27.3;;10.3;24.58;
82598;01/08/1962;1200;0;;20.7;;;
82598;02/08/1962;0000;;27.7;;9.3;24.3;
82598;02/08/1962;1200;0;;21.6;;;
82598;03/08/1962;0000;;27.8;;5.9;25.1;
82598;03/08/1962;1200;0.5;;21;;;
82598;04/08/1962;0000;;28.5;;8.8;25.34;
82598;04/08/1962;1200;0.6;;21.1;;;
82598;05/08/1962;0000;;28.3;;10;24;
82598;05/08/1962;1200;0;;18.3;;;
82598;06/08/1962;0000;;27.3;;4.5;24.5;
82598;06/08/1962;1200;4.6;;20.7;;;
82598;07/08/1962;0000;;27.4;;8.1;24.32;
82598;07/08/1962;1200;3.4;;21.1;;;
82598;08/08/1962;0000;;27.4;;7.7;24.94;
82598;08/08/1962;1200;1;;20.3;;;
